AcademicRecordID,WosUID,Title,DocumentTypeId,LanguageId,PublicationId,PubYear,PubMonth,PubDate,PubVolume,PubIssue,PublicationTypeId,PubPageCount,DatabaseEditionId,ReferenceCount,CiteCount,JournalExpectedCitations,JournalActExpCitations,ImpactFactor,AvgExpectedRate,Percentile,Nci,EsiMostCitedArticle,HotPaper,IsInternationalCollab,IsInstitutionCollab,IsIndustryCollab,OaFlag,JournalInfoId,IsReferenceArticle,QValue,IsPassive,SelfCitationCount
111992,WOS:000240381000008,2D shape deformation using nonlinear least squares optimization,1,1,11509,2006,SEP,2006-09-01 00:00:00.000,22,9-11,5,8,1,20,54,,,,,,,,,,,,,,1,,0,0
111993,WOS:000240381000026,SnapPaste: an interactive technique for easy mesh composition,1,1,11509,2006,SEP,2006-09-01 00:00:00.000,22,9-11,5,10,1,31,51,,,,,,,,,,,,,,1,,0,0
111994,WOS:000247979200005,Survey of semi-regular multiresolution models for interactive terrain rendering,1,1,11509,2007,AUG,2007-08-01 00:00:00.000,23,8,5,23,1,63,79,,,,,,,,,,,,,,1,,0,0
111995,WOS:000251001400004,A robust hole-filling algorithm for triangular mesh,1,1,11509,2007,DEC,2007-12-01 00:00:00.000,23,12,5,11,1,22,69,,,,,,,,,,,,,,1,,0,0
111996,WOS:000243450200003,A wearable system for mobility improvement of visually impaired people,1,1,11509,2007,FEB,2007-02-01 00:00:00.000,23,2,5,10,1,21,60,,,,,,,,,,,,,,1,,0,0
111997,WOS:000251001400008,Surface modeling with polynomial splines over hierarchical T-meshes,1,1,11509,2007,DEC,2007-12-01 00:00:00.000,23,12,5,7,4,11,38,,,,,,,,,,,,,,1,,0,0
111998,WOS:000254240100004,Consistent mesh partitioning and skeletonisation using the shape diameter function,1,1,11509,2008,APR,2008-04-01 00:00:00.000,24,4,5,11,1,37,266,,,,,,,,,,,,,,1,,0,0
111999,WOS:000257384800035,A single-pass GPU ray casting framework for interactive out-of-core rendering of massive volumetric datasets,1,1,11509,2008,JUL,2008-07-01 00:00:00.000,24,7-9,5,10,1,21,68,,,,,,,,,,,,,,1,,0,0
112000,WOS:000254363200002,Lattice boltzmann based PDE solver on the GPU,1,1,11509,2008,MAY,2008-05-01 00:00:00.000,24,5,5,11,1,39,58,,,,,,,,,,,,,,1,,0,0
112001,WOS:000251149500002,Building highly realistic facial modeling and animation: a survey,1,1,11509,2008,JAN,2008-01-01 00:00:00.000,24,1,5,18,1,49,36,,,,,,,,,,,,,,1,,0,0
112002,WOS:000271089000005,Optimising engagement for stroke rehabilitation using serious games,1,1,11509,2009,DEC,2009-12-01 00:00:00.000,25,12,5,15,1,20,200,,,,,,,,,,,,,,1,,0,0
112003,WOS:000265539300032,Salient spectral geometric features for shape matching and retrieval,1,1,11509,2009,MAY,2009-05-01 00:00:00.000,25,5-7,5,9,1,26,45,,,,,,,,,,,,,,1,,0,0
112004,WOS:000261412900005,Video collage: presenting a video sequence using a single image,1,1,11509,2009,JAN,2009-01-01 00:00:00.000,25,1,5,13,1,29,38,,,,,,,,,,,,,,1,,0,0
112005,WOS:000270911700003,Video stabilization based on a 3D perspective camera model,1,1,11509,2009,NOV,2009-11-01 00:00:00.000,25,11,5,12,1,24,32,,,,,,,,,,,,,,1,,0,0
112006,WOS:000282123700006,A lightweight approach to repairing digitized polygon meshes,1,1,11509,2010,NOV,2010-11-01 00:00:00.000,26,11,5,14,1,33,60,,,,,,,,,,,,,,1,,0,0
112007,WOS:000281793200005,SkelTre Robust skeleton extraction from imperfect point clouds,1,1,11509,2010,OCT,2010-10-01 00:00:00.000,26,10,5,18,1,27,58,,,,,,,,,,,,,,1,,0,0
112008,WOS:000276746600005,Polynomial splines over general T-meshes,1,1,11509,2010,APR,2010-04-01 00:00:00.000,26,4,5,10,1,12,38,,,,,,,,,,,,,,1,,0,0
112009,WOS:000281793200003,The bag of words approach for retrieval and categorization of 3D objects,1,1,11509,2010,OCT,2010-10-01 00:00:00.000,26,10,5,12,1,31,35,,,,,,,,,,,,,,1,,0,0
112010,WOS:000295736400003,Harris 3D: a robust extension of the Harris operator for interest point detection on 3D meshes,1,1,11509,2011,NOV,2011-11-01 00:00:00.000,27,11,5,14,1,28,131,,,,,,,,,,,,,,1,,0,0
112011,WOS:000295736400007,3D facial expression recognition using SIFT descriptors of automatically detected keypoints,1,1,11509,2011,NOV,2011-11-01 00:00:00.000,27,11,5,16,1,35,59,,,,,,,,,,,,,,1,,0,0
112012,WOS:000288707700006,Fractal dimension based neurofeedback in serious games,1,1,11509,2011,APR,2011-04-01 00:00:00.000,27,4,5,11,1,41,41,,,,,,,,,,,,,,1,,0,0
112013,WOS:000290767600033,Video dehazing with spatial and temporal coherence,1,1,11509,2011,JUN,2011-06-01 00:00:00.000,27,6-8,5,9,1,26,27,,,,,,,,,,,,,,1,,0,0
112014,WOS:000304411500019,Fast image dehazing using guided joint bilateral filter,1,1,11509,2012,JUN,2012-06-01 00:00:00.000,28,6-8,5,9,1,24,83,,,,,,,,,,,,,,1,,0,0
112015,WOS:000307284700004,Combination of bag-of-words descriptors for robust partial shape retrieval,1,1,11509,2012,SEP,2012-09-01 00:00:00.000,28,9,5,12,1,42,57,,,,,,,,,,,,,,1,,0,0
112016,WOS:000307284700002,Evaluation of 3D interest point detection techniques via human-generated ground truth,1,1,11509,2012,SEP,2012-09-01 00:00:00.000,28,9,5,17,1,26,56,,,,,,,,,,,,,,1,,0,0
112017,WOS:000304411500015,"Unified spray, foam and air bubbles for particle-based fluids",1,1,11509,2012,JUN,2012-06-01 00:00:00.000,28,6-8,5,9,1,33,33,,,,,,,,,,,,,,1,,0,0
112018,WOS:000325115400002,A survey on activity recognition and behavior understanding in video surveillance,1,1,11509,2013,OCT,2013-10-01 00:00:00.000,29,10,5,27,1,228,112,,,,,,,,,,,,,,1,,0,0
112019,WOS:000317715200006,Saliency for image manipulation,1,1,11509,2013,MAY,2013-05-01 00:00:00.000,29,5,5,12,1,21,55,,,,,,,,,,,,,,1,,0,0
112020,WOS:000317715200007,Internet visual media processing: a survey with graphics and vision applications,1,1,11509,2013,MAY,2013-05-01 00:00:00.000,29,5,5,13,1,125,55,,,,,,,,,,,,,,1,,0,0
112021,WOS:000319478400006,A multiresolution descriptor for deformable 3D shape retrieval,1,1,11509,2013,JUN,2013-06-01 00:00:00.000,29,6-8,5,12,1,29,52,,,,,,,,,,,,,,1,,0,0
112022,WOS:000344481400006,A survey on information visualization: recent advances and challenges,1,1,11509,2014,DEC,2014-12-01 00:00:00.000,30,12,5,21,1,169,106,,,,,,,,,,,,,,1,,0,0
112023,WOS:000333167500007,SalientShape: group saliency in image collections,1,1,11509,2014,APR,2014-04-01 00:00:00.000,30,4,5,11,1,53,105,,,,,,,,,,,,,,1,,0,0
112024,WOS:000333167500002,Low-resolution face recognition: a review,7,1,11509,2014,APR,2014-04-01 00:00:00.000,30,4,5,28,1,143,35,,,,,,,,,,,,,,1,,0,0
112025,WOS:000344169300002,Computer vision-based object recognition for the visually impaired in an indoors environment: a survey,1,1,11509,2014,NOV,2014-11-01 00:00:00.000,30,11,5,26,1,117,34,,,,,,,,,,,,,,1,,0,0
112026,WOS:000350901600001,Optimized recognition with few instances based on semantic distance,1,1,11509,2015,APR,2015-04-01 00:00:00.000,31,4,5,9,1,38,25,,,,,,,,,,,,,,1,,0,0
112027,WOS:000347839600004,Automated human motion segmentation via motion regularities,1,1,11509,2015,JAN,2015-01-01 00:00:00.000,31,1,5,19,1,30,18,,,,,,,,,,,,,,1,,0,0
112028,WOS:000357487500017,DTW-based kernel and rank-level fusion for 3D gait recognition using Kinect,1,1,11509,2015,JUN,2015-06-01 00:00:00.000,31,6-8,5,10,1,34,18,,,,,,,,,,,,,,1,,0,0
112029,WOS:000357487500009,Virtual cutting of deformable objects based on efficient topological operations,1,1,11509,2015,JUN,2015-06-01 00:00:00.000,31,6-8,5,11,1,30,15,,,,,,,,,,,,,,1,,0,0
112030,WOS:000371666200003,A comprehensive survey of human action recognition with spatio-temporal interest point (STIP) detector,1,1,11509,2016,MAR,2016-03-01 00:00:00.000,32,3,5,18,1,65,37,,,,,,,,,,,,,,1,,0,0
112031,WOS:000371666200008,Real-time EEG-based emotion monitoring using stable features,1,1,11509,2016,MAR,2016-03-01 00:00:00.000,32,3,5,12,1,40,23,,,,,,,,,,,,,,1,,0,0
112032,WOS:000371666800002,From inspired modeling to creative modeling,1,1,11509,2016,JAN,2016-01-01 00:00:00.000,32,1,5,8,1,42,14,,,,,,,,,,,,,,1,,0,0
112033,WOS:000374985800005,Robust PCA-based solution to image composition using augmented Lagrange multiplier (ALM),1,1,11509,2016,MAY,2016-05-01 00:00:00.000,32,5,5,10,1,44,11,,,,,,,,,,,,,,1,,0,0
112034,WOS:000413458600010,Single image dehazing via an improved atmospheric scattering model,1,1,11509,2017,DEC,2017-12-01 00:00:00.000,33,12,5,13,1,33,10,,,,,,,,,,,,,,1,,0,0
112035,WOS:000394379300002,A visual-numeric approach to clustering and anomaly detection for trajectory data,1,1,11509,2017,MAR,2017-03-01 00:00:00.000,33,3,5,17,1,44,8,,,,,,,,,,,,,,1,,0,0
112036,WOS:000392340400011,Blind inpainting using the fully convolutional neural network,1,1,11509,2017,FEB,2017-02-01 00:00:00.000,33,2,5,13,1,28,7,,,,,,,,,,,,,,1,,0,0
112037,WOS:000398767100003,Affective level design for a role-playing videogame evaluated by a brain-computer interface and machine learning methods,1,1,11509,2017,APR,2017-04-01 00:00:00.000,33,4,5,15,1,85,7,,,,,,,,,,,,,,1,,0,0
112038,WOS:000425110900007,Motion keypoint trajectory and covariance descriptor for human action recognition,1,1,11509,2018,MAR,2018-03-01 00:00:00.000,34,3,5,13,1,41,6,,,,,,,,,,,,,,1,,0,0
112039,WOS:000424001800004,Anubhav: recognizing emotions through facial expression,1,1,11509,2018,FEB,2018-02-01 00:00:00.000,34,2,5,15,1,49,5,,,,,,,,,,,,,,1,,0,0
112040,WOS:000419139200007,Point-pattern matching based on point pair local topology and probabilistic relaxation labeling,1,1,11509,2018,JAN,2018-01-01 00:00:00.000,34,1,5,11,1,27,3,,,,,,,,,,,,,,1,,0,0
112041,WOS:000419139200010,A survey on algorithms of hole filling in 3D surface reconstruction,1,1,11509,2018,JAN,2018-01-01 00:00:00.000,34,1,5,11,1,31,3,,,,,,,,,,,,,,1,,0,0
112042,WOS:000085963700006,Distance-based outliers: algorithms and applications,1,1,11510,2000,FEB,2000-02-01 00:00:00.000,8,3-4,5,17,1,33,459,,,,,,,,,,,,,,1,,0,0
112043,WOS:000085963700009,WaveCluster: a wavelet-based clustering approach for spatial data in very large databases,1,1,11510,2000,FEB,2000-02-01 00:00:00.000,8,3-4,5,16,1,34,107,,,,,,,,,,,,,,1,,0,0
112044,WOS:000087436700005,Analysis of navigation behaviour in web sites integrating multiple information systems,1,1,11510,2000,APR,2000-04-01 00:00:00.000,9,1,5,20,1,32,106,,,,,,,,,,,,,,1,,0,0
112045,WOS:000087436700006,UnQL: a query language and algebra for semistructured data based on structural recursion,1,1,11510,2000,APR,2000-04-01 00:00:00.000,9,1,5,35,1,42,102,,,,,,,,,,,,,,1,,0,0
112046,WOS:000173202400005,A survey of approaches to automatic schema matching,1,1,11510,2001,DEC,2001-12-01 00:00:00.000,10,4,5,17,1,54,1305,,,,,,,,,,,,,,1,,0,0
112047,WOS:000173202400002,Answering queries using views: A survey,7,1,11510,2001,DEC,2001-12-01 00:00:00.000,10,4,5,25,1,121,505,,,,,,,,,,,,,,1,,0,0
112048,WOS:000172370100005,MiniCon: A scalable algorithm for answering queries using views,1,1,11510,2001,OCT,2001-10-01 00:00:00.000,10,2-3,5,17,1,40,92,,,,,,,,,,,,,,1,,0,0
112049,WOS:000172370100006,Approximate query processing using wavelets,1,1,11510,2001,OCT,2001-10-01 00:00:00.000,10,2-3,5,25,1,34,79,,,,,,,,,,,,,,1,,0,0
112050,WOS:000180852100002,TIMBER: A native XML database,1,1,11510,2002,DEC,2002-12-01 00:00:00.000,11,4,5,18,1,69,127,,,,,,,,,,,,,,1,,0,0
112051,WOS:000177882900003,Searching in metric spaces by spatial approximation,1,1,11510,2002,AUG,2002-08-01 00:00:00.000,11,1,5,19,1,34,89,,,,,,,,,,,,,,1,,0,0
112052,WOS:000180852100003,Anatomy of a native XML base management system,1,1,11510,2002,DEC,2002-12-01 00:00:00.000,11,4,5,23,1,45,71,,,,,,,,,,,,,,1,,0,0
112053,WOS:000180852100006,Efficient filtering of XML documents with XPath expressions,1,1,11510,2002,DEC,2002-12-01 00:00:00.000,11,4,5,26,1,18,60,,,,,,,,,,,,,,1,,0,0
112054,WOS:000185202200004,Aurora: a new model and architecture for data stream management,1,1,11510,2003,AUG,2003-08-01 00:00:00.000,12,2,5,20,1,27,483,,,,,,,,,,,,,,1,,0,0
112055,WOS:000186588400005,Composing Web services on the Semantic Web,1,1,11510,2003,NOV,2003-11-01 00:00:00.000,12,4,5,19,1,47,214,,,,,,,,,,,,,,1,,0,0
112056,WOS:000186588400003,Learning to match ontologies on the Semantic Web,1,1,11510,2003,NOV,2003-11-01 00:00:00.000,12,4,5,17,1,45,185,,,,,,,,,,,,,,1,,0,0
112057,WOS:000183862800004,Business-to-business interactions: issues and enabling technologies,1,1,11510,2003,MAY,2003-05-01 00:00:00.000,12,1,5,27,1,91,145,,,,,,,,,,,,,,1,,0,0
112058,WOS:000225978900006,Balancing energy efficiency and quality of aggregate data in sensor networks,1,1,11510,2004,DEC,2004-12-01 00:00:00.000,13,4,5,20,1,37,86,,,,,,,,,,,,,,1,,0,0
112059,WOS:000221155300005,Amit - the situation manager,1,1,11510,2004,MAY,2004-05-01 00:00:00.000,13,2,5,27,1,33,70,,,,,,,,,,,,,,1,,0,0
112060,WOS:000224641600002,Supporting top-k join queries in relational databases,1,1,11510,2004,SEP,2004-09-01 00:00:00.000,13,3,5,15,1,22,70,,,,,,,,,,,,,,1,,0,0
112061,WOS:000188753200004,Retrieval effectiveness of an ontology-based model for information selection,1,1,11510,2004,JAN,2004-01-01 00:00:00.000,13,1,5,15,1,29,67,,,,,,,,,,,,,,1,,0,0
112062,WOS:000228286400006,An effective and efficient algorithm for high-dimensional outlier detection,1,1,11510,2005,APR,2005-04-01 00:00:00.000,14,2,5,11,1,24,79,,,,,,,,,,,,,,1,,0,0
112063,WOS:000227736700005,On automating Web services discovery,1,1,11510,2005,MAR,2005-03-01 00:00:00.000,14,1,5,13,1,33,79,,,,,,,,,,,,,,1,,0,0
112064,WOS:000227736700003,A framework for modeling and evaluating automatic semantic reconciliation,1,1,11510,2005,MAR,2005-03-01 00:00:00.000,14,1,5,18,1,65,58,,,,,,,,,,,,,,1,,0,0
112065,WOS:000233876300005,Model-based approximate querying in sensor networks,1,1,11510,2005,NOV,2005-11-01 00:00:00.000,14,4,5,27,4,49,46,,,,,,,,,,,,,,1,,0,0
112066,WOS:000236736000002,The CQL continuous query language: semantic foundations and query execution,1,1,11510,2006,JUN,2006-06-01 00:00:00.000,15,2,5,22,1,45,337,,,,,,,,,,,,,,1,,0,0
112067,WOS:000238525500003,Nearest and reverse nearest neighbor queries for moving objects,1,1,11510,2006,SEP,2006-09-01 00:00:00.000,15,3,5,22,1,35,94,,,,,,,,,,,,,,1,,0,0
112068,WOS:000238525500002,Spatio-temporal data reduction with deterministic error bounds,1,1,11510,2006,SEP,2006-09-01 00:00:00.000,15,3,5,18,1,42,75,,,,,,,,,,,,,,1,,0,0
112069,WOS:000236736000004,Modeling and querying moving objects in networks,1,1,11510,2006,JUN,2006-06-01 00:00:00.000,15,2,5,26,1,55,67,,,,,,,,,,,,,,1,,0,0
112070,WOS:000246599300005,"Service oriented architectures: approaches, technologies and research issues",7,1,11510,2007,JUL,2007-07-01 00:00:00.000,16,3,5,27,1,104,450,,,,,,,,,,,,,,1,,0,0
112071,WOS:000249973100006,Efficient query evaluation on probabilistic databases,1,1,11510,2007,OCT,2007-10-01 00:00:00.000,16,4,5,22,1,38,189,,,,,,,,,,,,,,1,,0,0
112072,WOS:000249973100005,A new intrusion detection system using support vector machines and hierarchical clustering,1,1,11510,2007,OCT,2007-10-01 00:00:00.000,16,4,5,15,1,41,132,,,,,,,,,,,,,,1,,0,0
112073,WOS:000241580900002,Algorithms and analyses for maximal vector computation,1,1,11510,2007,JAN,2007-01-01 00:00:00.000,16,1,5,24,1,34,73,,,,,,,,,,,,,,1,,0,0
112074,WOS:000254406300009,"Deploying and managing Web services: issues, solutions, and directions",7,1,11510,2008,MAY,2008-05-01 00:00:00.000,17,3,5,36,1,114,150,,,,,,,,,,,,,,1,,0,0
112075,WOS:000256765700001,Purpose based access control for privacy protection in relational database systems,1,1,11510,2008,JUL,2008-07-01 00:00:00.000,17,4,5,17,1,30,70,,,,,,,,,,,,,,1,,0,0
112076,WOS:000256765700012,Privacy-preserving Naive Bayes classification,1,1,11510,2008,JUL,2008-07-01 00:00:00.000,17,4,5,20,1,41,65,,,,,,,,,,,,,,1,,0,0
112077,WOS:000253630600006,Databases with uncertainty and lineage,1,1,11510,2008,MAR,2008-03-01 00:00:00.000,17,2,5,22,4,45,63,,,,,,,,,,,,,,1,,0,0
112078,WOS:000268548800003,RATEWeb: Reputation Assessment for Trust Establishment among Web services,1,1,11510,2009,AUG,2009-08-01 00:00:00.000,18,4,5,27,1,71,132,,,,,,,,,,,,,,1,,0,0
112079,WOS:000262317000011,Swoosh: a generic approach to entity resolution,1,1,11510,2009,JAN,2009-01-01 00:00:00.000,18,1,5,22,1,39,117,,,,,,,,,,,,,,1,,0,0
112080,WOS:000264603100002,SW-Store: a vertically partitioned DBMS for Semantic Web data management,1,1,11510,2009,APR,2009-04-01 00:00:00.000,18,2,5,22,1,53,90,,,,,,,,,,,,,,1,,0,0
112081,WOS:000266459600002,Supporting exact indexing of arbitrarily rotated shapes and periodic time series under Euclidean and warping distance measures,1,1,11510,2009,JUN,2009-06-01 00:00:00.000,18,3,5,20,1,43,54,,,,,,,,,,,,,,1,,0,0
112082,WOS:000274802400006,The RDF-3X engine for scalable management of RDF data,1,1,11510,2010,FEB,2010-02-01 00:00:00.000,19,1,5,23,1,59,163,,,,,,,,,,,,,,1,,0,0
112083,WOS:000280599600006,Path prediction and predictive range querying in road network databases,1,1,11510,2010,AUG,2010-08-01 00:00:00.000,19,4,5,18,1,31,77,,,,,,,,,,,,,,1,,0,0
112084,WOS:000278363600003,Enabling search services on outsourced private spatial data,1,1,11510,2010,JUN,2010-06-01 00:00:00.000,19,3,5,22,1,38,53,,,,,,,,,,,,,,1,,0,0
112085,WOS:000286037700006,The social bookmark and publication management system bibsonomy A platform for evaluating and demonstrating Web 2.0 research,1,1,11510,2010,DEC,2010-12-01 00:00:00.000,19,6,5,27,1,54,46,,,,,,,,,,,,,,1,,0,0
112086,WOS:000295170200004,Unveiling the complexity of human mobility by querying and mining massive trajectory data,1,1,11510,2011,OCT,2011-10-01 00:00:00.000,20,5,5,25,1,43,117,,,,,,,,,,,,,,1,,0,0
112087,WOS:000286432000002,Speed up kernel discriminant analysis,1,1,11510,2011,FEB,2011-02-01 00:00:00.000,20,1,5,13,1,36,95,,,,,,,,,,,,,,1,,0,0
112088,WOS:000292928500004,Privacy in geo-social networks: proximity notification with untrusted service providers and curious buddies,1,1,11510,2011,AUG,2011-08-01 00:00:00.000,20,4,5,26,1,30,59,,,,,,,,,,,,,,1,,0,0
112089,WOS:000290802400006,Event correlation for process discovery from web service interaction logs,1,1,11510,2011,JUN,2011-06-01 00:00:00.000,20,3,5,28,1,46,54,,,,,,,,,,,,,,1,,0,0
112090,WOS:000304145500003,Secure multidimensional range queries over outsourced data,1,1,11510,2012,JUN,2012-06-01 00:00:00.000,21,3,5,26,1,51,72,,,,,,,,,,,,,,1,,0,0
112091,WOS:000299170700001,Sorting networks on FPGAs,1,1,11510,2012,FEB,2012-02-01 00:00:00.000,21,1,5,23,1,33,56,,,,,,,,,,,,,,1,,0,0
112092,WOS:000301776400002,The HaLoop approach to large-scale iterative data analysis,1,1,11510,2012,APR,2012-04-01 00:00:00.000,21,2,5,22,1,37,49,,,,,,,,,,,,,,1,,0,0
112093,WOS:000311406800003,A framework for efficient spatial web object retrieval,1,1,11510,2012,DEC,2012-12-01 00:00:00.000,21,6,5,26,1,40,49,,,,,,,,,,,,,,1,,0,0
112094,WOS:000327130400004,Differentially private histogram publication,1,1,11510,2013,DEC,2013-12-01 00:00:00.000,22,6,5,26,1,30,39,,,,,,,,,,,,,,1,,0,0
112095,WOS:000313816100005,Automating the database schema evolution process,1,1,11510,2013,FEB,2013-02-01 00:00:00.000,22,1,5,26,1,45,36,,,,,,,,,,,,,,1,,0,0
112096,WOS:000324677400005,Large-scale linked data integration using probabilistic reasoning and crowdsourcing,1,1,11510,2013,OCT,2013-10-01 00:00:00.000,22,5,5,23,1,51,32,,,,,,,,,,,,,,1,,0,0
112097,WOS:000313816100004,"OXPATH: A language for scalable data extraction, automation, and crawling on the deep web",1,1,11510,2013,FEB,2013-02-01 00:00:00.000,22,1,5,26,1,43,23,,,,,,,,,,,,,,1,,0,0
112098,WOS:000336383300001,A survey of large-scale analytical query processing in MapReduce,1,1,11510,2014,JUN,2014-06-01 00:00:00.000,23,3,5,26,1,112,94,,,,,,,,,,,,,,1,,0,0
112099,WOS:000345093300006,The Stratosphere platform for big data analytics,1,1,11510,2014,DEC,2014-12-01 00:00:00.000,23,6,5,26,1,64,91,,,,,,,,,,,,,,1,,0,0
112100,WOS:000336383300002,Event detection over twitter social media streams,1,1,11510,2014,JUN,2014-06-01 00:00:00.000,23,3,5,20,1,38,66,,,,,,,,,,,,,,1,,0,0
112101,WOS:000342339400005,Enhancing data utility in differential privacy via microaggregation-based -anonymity,1,1,11510,2014,OCT,2014-10-01 00:00:00.000,23,5,5,24,1,62,44,,,,,,,,,,,,,,1,,0,0
112102,WOS:000358255800005,Profiling relational data: a survey,1,1,11510,2015,AUG,2015-08-01 00:00:00.000,24,4,5,25,1,144,37,,,,,,,,,,,,,,1,,0,0
112103,WOS:000351381200001,Clustering and aggregating clues of trajectories for mining trajectory patterns and routes,1,1,11510,2015,APR,2015-04-01 00:00:00.000,24,2,5,24,1,32,33,,,,,,,,,,,,,,1,,0,0
112104,WOS:000348123500004,RDF in the clouds: a survey,1,1,11510,2015,FEB,2015-02-01 00:00:00.000,24,1,5,25,1,88,31,,,,,,,,,,,,,,1,,0,0
112105,WOS:000348123500006,Conformity-aware influence maximization in online social networks,1,1,11510,2015,FEB,2015-02-01 00:00:00.000,24,1,5,25,1,42,28,,,,,,,,,,,,,,1,,0,0
112106,WOS:000369526100005,Effective deep learning-based multi-modal retrieval,1,1,11510,2016,FEB,2016-02-01 00:00:00.000,25,1,5,23,1,44,25,,,,,,,,,,,,,,1,,0,0
112107,WOS:000372569800006,Processing SPARQL queries over distributed RDF graphs,1,1,11510,2016,APR,2016-04-01 00:00:00.000,25,2,5,26,1,50,14,,,,,,,,,,,,,,1,,0,0
112108,WOS:000387501000005,ADS: the adaptive data series index,1,1,11510,2016,DEC,2016-12-01 00:00:00.000,25,6,5,24,1,63,12,,,,,,,,,,,,,,1,,0,0
112109,WOS:000376263400004,Accelerating SPARQL queries by exploiting hash-based locality and adaptive partitioning,1,1,11510,2016,JUN,2016-06-01 00:00:00.000,25,3,5,26,1,40,12,,,,,,,,,,,,,,1,,0,0
112110,WOS:000414364000006,A survey on provenance: What for? What form? What from?,1,1,11510,2017,DEC,2017-12-01 00:00:00.000,26,6,5,26,1,191,12,,,,,,,,,,,,,,1,,0,0
112111,WOS:000400372900005,Distributed shortest path query processing on dynamic road networks,1,1,11510,2017,JUN,2017-06-01 00:00:00.000,26,3,5,21,1,40,8,,,,,,,,,,,,,,1,,0,0
112112,WOS:000406179600003,Argument discovery via crowdsourcing,1,1,11510,2017,AUG,2017-08-01 00:00:00.000,26,4,5,25,1,85,5,,,,,,,,,,,,,,1,,0,0
112113,WOS:000414364000002,From conceptual design to performance optimization of ETL workflows: current state of research and open problems,1,1,11510,2017,DEC,2017-12-01 00:00:00.000,26,6,5,25,1,58,4,,,,,,,,,,,,,,1,,0,0
112114,WOS:000424027200003,Efficient structure similarity searches: a partition-based approach,1,1,11510,2018,FEB,2018-02-01 00:00:00.000,27,1,5,26,1,36,7,,,,,,,,,,,,,,1,,0,0
112115,WOS:000427902700004,Augmented keyword search on spatial entity databases,1,1,11510,2018,APR,2018-04-01 00:00:00.000,27,2,5,20,1,43,6,,,,,,,,,,,,,,1,,0,0
112116,WOS:000427902700001,PACE: a PAth-CEntric paradigm for stochastic path finding,1,1,11510,2018,APR,2018-04-01 00:00:00.000,27,2,5,26,1,42,4,,,,,,,,,,,,,,1,,0,0
112117,WOS:000427902700002,"Risk-aware path selection with time-varying, uncertain travel costs: a time series approach",1,1,11510,2018,APR,2018-04-01 00:00:00.000,27,2,5,22,1,45,3,,,,,,,,,,,,,,1,,0,0
112118,WOS:000304257400003,Classification and regression trees,7,1,11511,2011,JAN-FEB,2011-01-01 00:00:00.000,1,1,5,10,1,44,334,,,,,,,,,,,,,,1,,0,0
112119,WOS:000304257800004,Density-based clustering,7,1,11511,2011,MAY-JUN,2011-05-01 00:00:00.000,1,3,5,10,1,42,185,,,,,,,,,,,,,,1,,0,0
112120,WOS:000304257400008,Robust statistics for outlier detection,1,1,11511,2011,JAN-FEB,2011-01-01 00:00:00.000,1,1,5,7,1,53,109,,,,,,,,,,,,,,1,,0,0
112121,WOS:000304257400004,Applications of tensor (multiway array) factorizations and decompositions in data mining,7,1,11511,2011,JAN-FEB,2011-01-01 00:00:00.000,1,1,5,17,1,57,74,,,,,,,,,,,,,,1,,0,0
112122,WOS:000304260400007,Replaying history on process models for conformance checking and performance analysis,1,1,11511,2012,MAR-APR,2012-03-01 00:00:00.000,2,2,5,11,1,31,181,,,,,,,,,,,,,,1,,0,0
112123,WOS:000304258300007,Algorithms for hierarchical clustering: an overview,7,1,11511,2012,JAN-FEB,2012-01-01 00:00:00.000,2,1,5,12,1,69,146,,,,,,,,,,,,,,1,,0,0
112124,WOS:000310030500004,Overview of random forest methodology and practical guidance with emphasis on computational biology and bioinformatics,1,1,11511,2012,NOV-DEC,2012-11-01 00:00:00.000,2,6,5,15,1,87,134,,,,,,,,,,,,,,1,,0,0
112125,WOS:000310030500001,Frequent item set mining,1,1,11511,2012,NOV-DEC,2012-11-01 00:00:00.000,2,6,5,20,1,98,86,,,,,,,,,,,,,,1,,0,0
112126,WOS:000313491300003,Data mining in education,1,1,11511,2013,JAN-FEB,2013-01-01 00:00:00.000,3,1,5,16,1,67,174,,,,,,,,,,,,,,1,,0,0
112127,WOS:000313491300005,Large-scale data mining using genetics-based machine learning,7,1,11511,2013,JAN-FEB,2013-01-01 00:00:00.000,3,1,5,25,1,131,35,,,,,,,,,,,,,,1,,0,0
112128,WOS:000326146700001,Multidimensional compressed sensing and their applications,7,1,11511,2013,NOV,2013-11-01 00:00:00.000,3,6,5,26,1,105,27,,,,,,,,,,,,,,1,,0,0
112129,WOS:000318118700004,A survey of fuzzy web mining,1,1,11511,2013,MAY-JUN,2013-05-01 00:00:00.000,3,3,5,10,1,84,27,,,,,,,,,,,,,,1,,0,0
112130,WOS:000344523100003,"Big Data with Cloud Computing: an insight on the computing environment, MapReduce, and programming frameworks",7,1,11511,2014,SEP-OCT,2014-09-01 00:00:00.000,4,5,5,30,1,162,96,,,,,,,,,,,,,,1,,0,0
112131,WOS:000345690100001,Multi-label learning: a review of the state of the art and ongoing research,7,1,11511,2014,NOV-DEC,2014-11-01 00:00:00.000,4,6,5,34,1,266,41,,,,,,,,,,,,,,1,,0,0
112132,WOS:000334991200005,Support vector machines in engineering: an overview,7,1,11511,2014,MAY,2014-05-01 00:00:00.000,4,3,5,34,1,191,35,,,,,,,,,,,,,,1,,0,0
