AcademicKeywordPlusID,Name
141486,COQ
141487,QBF
141488,MODEL EVOLUTION CALCULUS
141489,GENERAL TABLEAUX
141490,NATURAL DEDUCTION
141491,PARTIAL DEDUCTION
141492,RESOURCE BOUNDS
141493,TERMINATION
141494,PUBLIC-KEY PROTOCOL
141495,FORMAL ENCRYPTION
141496,ACTIVE ADVERSARIES
141497,SOUND IMPLEMENTATIONS
141498,SYMMETRIC-ENCRYPTION
141499,KLEENE ALGEBRAS
141500,AUTOMATED GENERATION
141501,GEOMETRIC INVARIANTS
141502,TRADITIONAL PROOFS
141503,READABLE PROOFS
141504,SYSTEM DESCRIPTION
141505,PROOF RECONSTRUCTION
141506,Z3
141507,FORMALIZED MATHEMATICS
141508,TPTP LANGUAGE
141509,ROBBINS PROBLEM
141510,MATHEMATICAL LIBRARY
141511,PROVING SYSTEM COMPETITION
141512,EFFICIENT SMT-SOLVER
141513,SLEDGEHAMMER
141514,HOL-LIGHT
141515,NATURAL DEDUCTION PROOFS
141516,ATP
141517,EFFICIENT SYNTHESIS
141518,TRANSCRIPTION-PCR DATA
141519,HOUSEKEEPING GENES
141520,NONCODING RNA
141521,RIBOSOMAL-RNA
141522,MICRORNAS
141523,ESTIMATING SPECIES RICHNESS
141524,RIBOSOMAL-RNA GENE
141525,SEQUENCING REVEALS
141526,PROTEOLYTIC CLEAVAGE SITES
141527,FUNCTION NEURAL-NETWORKS
141528,SVM-BASED PREDICTION
141529,PROTEIN N-TERMINI
141530,PHAGE DISPLAY
141531,WEB-SERVER
141532,UNSTRUCTURED PROTEINS
141533,COMPLEMENT PATHWAY
141534,GRAPHICAL MODELS
141535,HUMAN-ANTIBODY
141536,IMMUNOGENICITY
141537,CONTROL MAQC PROJECT
141538,DATA NORMALIZATION
141539,T-TEST
141540,ADIPOSE TRIGLYCERIDE LIPASE
141541,ACETYLTRANSFERASE
141542,PROMOTER RECOGNITION
141543,T4 LYSOZYME
141544,BACTERIOPHAGE-T4 LYSOZYME
141545,STABILITY CHANGES
141546,PEBBLE GAME
141547,SUBSTITUTIONS
141548,ATTACHMENT BASED METHOD
141549,WEIGHTED PPI NETWORKS
141550,PHYSICAL INTERACTOME
141551,RIBOZYME
141552,WEIGHT MATRICES
141553,PROTEIN-INTERACTION
141554,ANTIBODIES
141555,MIMODB
141556,ESCHERICHIA-COLI GENOME
141557,H-NS
141558,FIS
141559,CASP6
141560,SINGLE-MOLECULE LEVEL
141561,LIVE ESCHERICHIA-COLI
141562,DNA-BINDING PROTEINS
141563,REPRESSOR-OPERATOR INTERACTION
141564,DIFFUSION-DRIVEN MECHANISMS
141565,FACILITATED TARGET LOCATION
141566,LINEAR NOISE APPROXIMATION
141567,CONTROLLED REACTION-RATES
141568,AUTODOCK
141569,BINDING PROTEINS
141570,SEQUENCE INFORMATION
141571,STRANDED-RNA
141572,SET ENRICHMENT
141573,GENMAPP
141574,POLYMERIC IMMUNOGLOBULIN RECEPTOR
141575,HUMAN ALPHA(1)-MICROGLOBULIN/BIKUNIN PRECURSOR
141576,LARGE GENE LISTS
141577,C INHIBITOR
141578,KIDNEY
141579,CONSISTENT DISEASE SUBNETWORKS
141580,SALMONELLA-PATHOGENICITY ISLANDS
141581,CORYNEBACTERIUM-DIPHTHERIAE
141582,BACTERIAL GENOMES
141583,TRANSFERS
141584,MEDIATED TRANSCRIPTION
141585,ROOT DEVELOPMENT
141586,PROMOTER
141587,PRINCIPAL-COMPONENT ANALYSIS
141588,FAMILY-BASED TESTS
141589,STRATIFICATION
141590,CORRECTS
141591,ELECTRON-MICROSCOPY
141592,SEA HYDROTHERMAL VENT
141593,COMPLETE GENOME SEQUENCE
141594,METHANE-PRODUCING ARCHAEON
141595,SP-NOV REPRESENTS
141596,HYPERTHERMOPHILIC ARCHAEON
141597,SP. NOV.
141598,ARCHAEBACTERIA
141599,CONTACT PREDICTION
141600,ANTIMICROBIAL PEPTIDES
141601,STAT2
141602,NS1
141603,3-WAY ROC
141604,HOSPITALIZED-PATIENTS
141605,CLINICAL-PRACTICE GUIDELINES
141606,UMLS SEMANTIC NETWORK
141607,CLINICAL-DATA
141608,MEDSYNDIKATE
141609,SCREENING DISCHARGE SUMMARIES
141610,DRUG EVENTS
141611,MEDICAL ERRORS
141612,CLINICAL INFORMATION
141613,REPORTING SYSTEMS
141614,COMPLICATIONS
141615,DECISION-MAKING PROCESSES
141616,MEDICAL INFORMATICS
141617,ECOCYC
141618,INFORMATION-EXTRACTION
141619,ABBREVIATIONS
141620,CHARACTERISTIC ROC CURVES
141621,ACADEMIC MEDICAL-CENTER
141622,WEIGHTED MOVING AVERAGE
141623,SURVEILLANCE SYSTEM
141624,LARGE SEQUENCE DATABASES
141625,TAXA
141626,FOSSILS
141627,INTERACTIVE VOICE RESPONSE
141628,SMOKING-CESSATION
141629,COUNSELING SYSTEM
141630,CONTROLLED MEDICAL VOCABULARIES
141631,ACUTE LYMPHOBLASTIC-LEUKEMIA
141632,B-CELL LYMPHOMA
141633,TEL-AML1 FUSION
141634,C-KIT
141635,ADVERSE DRUG EVENTS
141636,RADIOLOGY APPROPRIATENESS CRITERIA
141637,PRESCRIBING ERRORS
141638,INCREASED MORTALITY
141639,ALLERGIC REACTIONS
141640,AMERICAN-COLLEGE
141641,ENGINEERS
141642,AGENCIES
141643,BIOLOGICAL DATABASES
141644,ENTREZ
141645,NATIONAL ACTION
141646,ROADMAP
141647,MOLECULAR-BIOLOGY DATABASE
141648,MINIMUM INFORMATION
141649,INTENSIVE-CARE-UNIT
141650,ICU
141651,PART-OF-SPEECH
141652,ELECTRONIC MEDICAL-RECORD
141653,NAMED-ENTITY RECOGNITION
141654,PATIENT SAFETY RESEARCH
141655,RADIOLOGY REPORTS
141656,MEDLINE ABSTRACTS
141657,ORDER ENTRY SYSTEM
141658,REPORTING SYSTEM
141659,INDIVIDUAL PROFESSIONALS
141660,GRID INFRASTRUCTURE
141661,CAREFLOW SYSTEMS
141662,PROFORMA
141663,MICRORNA TARGET PREDICTIONS
141664,POLYCYSTIC KIDNEY-DISEASE
141665,CONCEPTUAL DISTANCE
141666,BOARDS
141667,PHARMACOVIGILANCE
141668,TAMOXIFEN
141669,ERR
141670,SHORT-MESSAGE SERVICE
141671,LARGE SOCIAL NETWORK
141672,HEART-FAILURE
141673,BEHAVIOR-CHANGE
141674,YOUNG-PEOPLE
141675,SWEET TALK
141676,INTERACTION ALERTS
141677,RANDOMIZED-TRIAL
141678,AMBULATORY-CARE
141679,DETAILED CLINICAL-MODELS
141680,PRACTICE GUIDELINES
141681,HEALTH INFORMATION-SYSTEMS
141682,MODEL-DRIVEN APPROACH
141683,REPRESENTATION FORMAT
141684,MEDICAL GUIDELINES
141685,MULTIPLE-ONTOLOGY
141686,CARE PATHWAYS
141687,ARDEN-SYNTAX
141688,PATIENT DATA
141689,SUPPORT GROUPS
141690,EMPOWERING PROCESSES
141691,CHRONIC PAIN
141692,ARTHRITIS
141693,DIGITAL MAMMOGRAMS
141694,ANNOTATED CORPUS
141695,COUNTRIES
141696,PUBLIC-HEALTH SURVEILLANCE
141697,ADVERSE DRUG-REACTIONS
141698,ADMINISTRATIVE DATA
141699,PATIENT RECORDS
141700,B-CELL EPITOPES
141701,TAP TRANSPORT EFFICIENCY
141702,ANTIGEN-PROCESSING TAP
141703,CLASS-I BINDING
141704,HIV VACCINE
141705,PEPTIDE BINDING
141706,CTL EPITOPES
141707,GLYCEMIC CONTROL
141708,HIV PREVENTION
141709,HISTOGRAM-MODIFICATION
141710,PRIMARY-CARE DATA
141711,MEDICATION INFORMATION
141712,AUTOMATED EXTRACTION
141713,QUALITY MEASUREMENT
141714,SELF-CARE
141715,MHEALTH
141716,NODULES
141717,COOLING FEATURE-SELECTION
141718,SINGLE-SITE SEED
141719,HYPERBOLIC PLANE
141720,DENSITY CLASSIFICATION
141721,COMBINING FUNCTIONS
141722,SEQUENTIAL DYNAMICAL-SYSTEMS
141723,DIRECTED-PERCOLATION
141724,UNIVERSALITY
141725,DYNAMIC MONOPOLIES
141726,INFINITE-GRAPHS
141727,0-1 SEQUENCES
141728,TORI
141729,DIRECTED PERCOLATION
141730,NANOCOMPUTERS
141731,BOOTSTRAP PERCOLATION
141732,NEURAL POPULATIONS
141733,DELAY-INSENSITIVE CIRCUITS
141734,REACTION-DIFFUSION EQUATIONS
141735,CELLULAR-AUTOMATA DYNAMICS
141736,DE-BRUIJN
141737,RULE 110
141738,CAYLEY-GRAPHS
141739,DYNAMICAL PROPERTIES
141740,NONLINEAR DYNAMICS PERSPECTIVE
141741,WOLFRAMS
141742,JAMMING TRANSITION
141743,CLASSIFICATION TASK
141744,FREEWAY
141745,PERIODIC BOUNDARY
141746,DIAGRAM
141747,SURJECTIVITY
141748,INVERSE
141749,CA
141750,ASYMMETRIC EXCLUSION PROCESSES
141751,D-CHAOTIC CA
141752,TOPOLOGICAL-ENTROPY
141753,FIXED-POINTS
141754,HYBRID CELLULAR-AUTOMATA
141755,MOLECULAR-FORCE FIELD
141756,DESCRIPTOR LANGUAGE MCDL
141757,MECHANICS OPTIMIZATION
141758,COMPOUND SELECTION
141759,3D CONFORMATION
141760,PROTEIN-LIGAND BINDING
141761,INTERACTION ENERGY DECOMPOSITION
141762,APPROXIMATE COMPUTATIONAL METHOD
141763,EMPIRICAL SCORING FUNCTION
141764,QUANTUM-MECHANICS
141765,EFFICIENT GENERATION
141766,COMPLEX STRUCTURES
141767,CHARGE-TRANSFER
141768,PI INTERACTIONS
141769,BLUE-OBELISK
141770,CRYSTAL
141771,DRUG-INDUCED PHOSPHOLIPIDOSIS
141772,AMPHIPHILIC DRUGS
141773,LINE NOTATION SLN
141774,CHEMICAL-STRUCTURES
141775,ELECTROSHAPE
141776,BURIED ACTIVE-SITE
141777,CYTOCHROMES P450
141778,SUBSTRATE PREFERENCES
141779,POTASSIUM CHANNEL
141780,ACCESS CHANNELS
141781,PHOTOSYSTEM-II
141782,BINDING SITES
141783,PRODUCTS EXIT
141784,GENECHIP DATA
141785,NICLOSAMIDE
141786,HYDROGEN POSITIONS
141787,DATA-BANK
141788,IONIZATION
141789,ARGININE
141790,VARIABLE SUBSET REGRESSION
141791,MEAN-SQUARE ERROR
141792,TEST SET
141793,OBJECTIVE FUNCTION
141794,SELECTION BIAS
141795,MOLECULAR SIMILARITY
141796,DISSIMILARITY
141797,SMILES
141798,METABOLITE IDENTIFICATION
141799,PATHWAY PREDICTION
141800,CATALYTIC PROMISCUITY
141801,KEGG
141802,TANDEM MASS-SPECTRA
141803,DEVELOPMENT KIT CDK
141804,SOURCE JAVA LIBRARY
141805,PARTITION-COEFFICIENTS
141806,EMERGING CONTAMINANTS
141807,SPECTROMETRY DATA
141808,IN-SILICO PREDICTION
141809,TRADITIONAL CHINESE MEDICINES
141810,APPLICABILITY DOMAIN
141811,INTESTINAL-ABSORPTION
141812,BINARY CLASSIFICATION
141813,LIKENESS ANALYSIS
141814,CHEMICALS
141815,REACTIVE COMPOUNDS
141816,LEADS
141817,METABOLOME DATABASE
141818,CHEMICAL-STRUCTURE
141819,TOXCAST PROGRAM
141820,CURATION
141821,ACTOR
141822,EXTENDED VALENCE SEQUENCES
141823,RESOLUTION MASS-SPECTRA
141824,RING PERCEPTION
141825,SCAFFOLD HUNTER
141826,BIOCLIPSE
141827,MASS-SPECTRAL DATABASE
141828,FRAGMENTATION TREES
141829,MS
141830,AVAILABLE PYTHON PACKAGE
141831,TOPOLOGICAL INDEXES
141832,STRUCTURE-PROPERTY
141833,CHEMOINFORMATICS
141834,HTS DATA
141835,REGULATORY ROLES
141836,DEREGULATION
141837,STRUCTURE-PROPERTY RELATIONSHIP
141838,CONVERSION EFFICIENCY
141839,ORGANIC PHOTOVOLTAICS
141840,ELECTROLYTES
141841,TRELLIS
141842,MODULATIONS
141843,DS-CDMA SYSTEMS
141844,VIDEO QUALITY
141845,MULTICARRIER COMMUNICATIONS
141846,OPPORTUNISTIC LARGE ARRAYS
141847,GOLAY COMPLEMENTARY SEQUENCES
141848,NONLINEAR DISTORTION
141849,TURN-ON TRANSIENTS
141850,SPARSITY RECOVERY
141851,THEORETIC LIMITS
141852,WIRELESS RELAY NETWORKS
141853,DOUBLE SCATTERING
141854,WIRELESS ELECTRONICS
141855,SPARSE SIGNALS
141856,FOCUSS
141857,VBR VIDEO
141858,SMART GRID COMMUNICATIONS
141859,LIMITED BACKHAUL
141860,MULTICELL MIMO
141861,GREEDY ALGORITHMS
141862,WIRELESS LINKS
141863,EFFICIENT DATA DISSEMINATION
141864,BOUNDARY-CONDITION METHOD
141865,LIGHT-SCATTERING
141866,POWER MICROWAVE GENERATION
141867,CAVITY VIRCATOR DRIVEN
141868,PLASMA-OPENING-SWITCH
141869,COAXIAL TRIODE
141870,PHASE LOCKING
141871,PULSED MICROWAVE
141872,REFLEX TRIODE
141873,COUPLED CHAOTIC OSCILLATORS
141874,STOCHASTIC BISTABLE SYSTEMS
141875,MEAN SWITCHING FREQUENCY
141876,COHERENCE RESONANCE
141877,GENERALIZED SYNCHRONIZATION
141878,MUTUAL SYNCHRONIZATION
141879,NONLINEAR OSCILLATORS
141880,ORDER HARMONIC-GENERATION
141881,ELECTROMAGNETIC RESPONSE
141882,GRAPHENE TUBULES
141883,PLASMONS
141884,FERROMAGNETIC THIN-FILMS
141885,ANISOTROPIC COMPOSITES
141886,COMPLEX PERMEABILITY
141887,ELECTROMAGNETIC-WAVES
141888,ELECTRODYNAMIC PROPERTIES
141889,MAGNETIC-PROPERTIES
141890,POLYPYRROLE
141891,ELECTRON-DENSITY FLUCTUATIONS
141892,SCATTERING OBSERVATIONS
141893,RANGING MEASUREMENTS
141894,ULYSSES
141895,CONJUNCTIONS
141896,COLONY OPTIMIZATION ALGORITHM
141897,ELECTROMAGNETIC PROBLEMS
141898,POSITION PERTURBATIONS
141899,CURRENT AMPLITUDES
141900,PRESCRIBED NULLS
141901,WEIGHT CONTROL
141902,PLANAR ARRAYS
141903,PHOTONIC CRYSTALS
141904,ISOLATOR DEVICES
141905,FARADAY
141906,RESONANCE
141907,INTEGRAL-EQUATION FORMULATION
141908,SPACE-WAVE EFFICIENCY
141909,ELECTRICALLY THIN
141910,PRINTED ANTENNAS
141911,PATCH ANTENNA
141912,CAVITY MODEL
141913,BRAGG-DIFFRACTION
141914,DIGITAL-COMMUNICATIONS
141915,MICROWAVE BAND
141916,UNIFORM ASYMPTOTIC EXPANSIONS
141917,MULTIDIMENSIONAL CANONICAL INTEGRALS
141918,SEMICLASSICAL COLLISION-THEORY
141919,COINCIDENT SADDLE-POINTS
141920,MOLECULAR-COLLISIONS
141921,OSCILLATORY INTEGRALS
141922,GEOMETRICAL THEORY
141923,LARGE PARAMETER
141924,CLASSICAL TRAJECTORIES
141925,ISOTROPIC IONOSPHERE
141926,WAVE DIFFRACTION
141927,PERFECT ELECTROMAGNETIC CONDUCTOR
141928,MAGNETOOPTICAL PROPERTIES
141929,GIANT MAGNETORESISTANCE
141930,CONTACTLESS MEASUREMENT
141931,VARIANT STRUCTURE
141932,SINGLE-CRYSTALS
141933,LA1-XSRXMNO3
141934,MAGNETOTRANSPORT
141935,ELECTROMAGNETIC PROPERTIES
141936,FERRITE
141937,MANGANESE-ZINC FERRITE
141938,FERROMAGNETIC-RESONANCE
141939,WAVE DIFFRACTION PROBLEMS
141940,DISCRETE SOURCES
141941,YTTRIUM-IRON-GARNET
141942,MAGNETIZATION
141943,PRECESSION
141944,RIBBONS
141945,ALLOY
141946,FEMTOSECOND LASER-PULSES
141947,GLASS
141948,ELECTRONS
141949,RIDGE
141950,OPTICAL-TRANSMISSION
141951,QUEUE
141952,SPIN-WAVES
141953,SLAB
141954,KRAVCHENKO-RVACHEV FUNCTIONS
141955,ELECTROPHYSICAL PARAMETERS
141956,ELECTRODYNAMIC MODELS
141957,APERTURE SYNTHESIS
141958,WA-SYSTEMS
141959,SUBMILLIMETER-WAVE GYROTRONS
141960,DEPRESSED COLLECTOR
141961,MILLIMETER
141962,MAGNET
141963,MAGNETOSTATIC WAVES
141964,GUIDES
141965,COMPOSITE-MATERIAL
141966,CONDUCTORS
141967,SURROGATES
141968,ELECTROCHEMICAL-CELL
141969,CONVECTIVE DIFFUSION
141970,LINEAR-CHAINS
141971,NANOSPHEROIDS
141972,SEMICONDUCTOR NANOWIRES
141973,LASERS
141974,CITY LOGISTICS
141975,HALOGEN-BONDING INTERACTIONS
141976,CHARGE-TRANSFER INTERACTIONS
141977,INTERMOLECULAR INTERACTIONS
141978,HYDROGEN-BOND
141979,NONCOVALENT INTERACTIONS
141980,MOLECULAR CHLORINE
141981,ANISOTROPIC ATOM
141982,ELECTRONEGATIVITY
141983,FORCE-FIELDS
141984,CHARMM
141985,3-MACHINE
141986,ELECTROSTATIC POTENTIALS
141987,DISSOCIATION-ENERGIES
141988,IMPACT SENSITIVITIES
141989,HELLMANN-FEYNMAN
141990,BENZENE
141991,CHARGE
141992,BONDS
141993,ATOMS
141994,MULTIPLE-CRITERIA ENVIRONMENT
141995,TRANSPORT BARRIERS
141996,2-DIMENSIONAL FLOWS
141997,BRIDGING DOMAIN
141998,SIGMA-HOLE
141999,DENSITY DISTRIBUTIONS
142000,CHARGE-DISTRIBUTIONS
142001,CL
142002,BR
142003,STRENGTHS
142004,MASSIVELY-PARALLEL
142005,BACKTRACKING SEARCH ALGORITHM
142006,DISPATCH PROBLEM
142007,FACE SHEETS
142008,BENDING ANALYSIS
142009,MAMMOGRAM IMAGES
142010,CANCER PATIENTS
142011,K-NEAREST NEIGHBORS
142012,MACS
142013,MECHANISM DESIGN
142014,REED-SOLOMON
142015,DATABASE SCHEMES
142016,ALTERNATION
142017,ACYCLICITY
142018,SORTING SIGNED PERMUTATIONS
142019,SPACE COMPLEXITY
142020,MIXED DISCRIMINANTS
142021,PERMANENTS
142022,IDENTITY AUTHENTICATION
142023,FPT
142024,MAXIMUM INDEPENDENT SET
142025,NONATOMIC CONGESTION GAMES
142026,TRANSPORTATION NETWORK
142027,QUEUING NETWORK
142028,INEFFICIENCY
142029,TREE AUTOMATA
142030,NUTSHELL
142031,DATA REDUCTION
142032,REDUCIBILITY
142033,TRACTABILITY
142034,FINDING SUBGRAPHS
142035,LATTICE-VALUED LOGIC
142036,BISIMULATION MINIMIZATION
142037,EQUIVALENCE-RELATIONS
142038,REGULAR INEQUALITIES
142039,MEMBERSHIP VALUES
142040,ORDERED MONOIDS
142041,PUMPING LEMMA
142042,NFA
142043,FUZZY HYPOTHESES
142044,BSP
142045,TEMPORAL LOGIC SPECIFICATIONS
142046,POINT-OF-VIEW
142047,COMPOSITIONAL SYNTHESIS
142048,TOOL PAPER
142049,LTL GAMES
142050,REALIZABILITY
142051,EM
142052,PROXY PLACEMENT
142053,KARNIK-MENDEL ALGORITHMS
142054,PROGRAMMING METHODOLOGY
142055,TASK-SCHEDULING ALGORITHMS
142056,MULTIPROCESSOR COMPUTERS
142057,TRAIN SCHEDULING PROBLEM
142058,TIME-DEPENDENT DEMAND
142059,SYSTEM STATE ESTIMATION
142060,CYBER-ATTACKS
142061,DISJOINT TRIANGLES
142062,NP-COMPLETENESS
142063,EXTRACONNECTIVITY
142064,PROPER
142065,HORIZONTAL PLANE
142066,TRANSIT
142067,HARMONIC LINEARIZATION
142068,MOTION COORDINATION
142069,TOLERANT CONTROL-SYSTEMS
142070,QUANTITATIVE MODEL
142071,SUPPORTLESS PHASE
142072,LINEAR MATRIX INEQUALITIES
142073,LOOP CONTROL-SYSTEMS
142074,ANTIWINDUP CONTROLLER
142075,ACTUATOR SATURATION
142076,PASSENGER AIRCRAFT MODEL
142077,UNSTEADY
142078,MANEUVERS
142079,AXIALLY-SYMMETRIC SPACECRAFT
142080,SPECIAL CONTROL REGIME
142081,OPTIMAL TURN PROBLEM
142082,ESCALATION
142083,ADMINISTRATIVE INNOVATIONS
142084,INTERNET SECURITY
142085,SHOPPERS
142086,EASE-OF-USE
142087,KNOWLEDGE WORKERS
142088,BEHAVIORAL CHANGE
142089,WORK-ENVIRONMENT
142090,ERP SOFTWARE
142091,TRUST ONLINE
142092,MANAGEMENT INFORMATION-SYSTEM
142093,TEST-RETEST RELIABILITY
142094,INVOLVEMENT INSTRUMENTS
142095,COMPUTING SATISFACTION
142096,SYSTEM SUCCESS
142097,MEDIATED COMMUNICATION
142098,ORGANIZATIONAL COMMUNICATION
142099,WRITING APPREHENSION
142100,REDUCTION PROGRAM
142101,ELECTRONIC MAIL
142102,JOB INVOLVEMENT
142103,CONSTRUCTS
142104,EMPLOYEE
142105,PRIVACY POLICIES
142106,ERP SYSTEM SELECTION
142107,SUPPLY-CHAIN-MANAGEMENT
142108,PERSONAL INFORMATION
142109,SOCIAL CONTRACTS
142110,MODELING APPROACH
142111,PERCEIVED CRITICAL MASS
142112,MOBILE PAYMENTS
142113,CITIZENSHIP BEHAVIOR
142114,TOP MANAGEMENT
142115,ONLINE SOCIAL NETWORK
142116,SALES PROMOTION
142117,COMPETING MODELS
142118,WEAK
142119,VIRTUAL COMMUNITY
142120,CONSUMER PARTICIPATION
142121,PERSONALITY
142122,M-COMMERCE ADOPTION
142123,BUSINESS PERFORMANCE
142124,SHORT MESSAGE SERVICE
142125,THEORETICAL-MODEL
142126,SOFT SKILLS
142127,DISCERNIBILITY MATRIX
142128,CYC
142129,IRIS
142130,DAMAGE CONSTITUTIVE-EQUATIONS
142131,RING NETWORKS
142132,HITTING-TIME
142133,ERGONOMIC EVALUATION
142134,BLOCK CIPHERS
142135,SOLID REPRESENTATION
142136,FILLING HOLES
142137,SUPPLY-CHAIN APPLICATIONS
142138,VIRAL COMMUNITIES
142139,SAMPLING METHODS
142140,DATA GRIDS
142141,ATTRIBUTE
142142,GEOMETRIC FEATURES
142143,OFCDM SYSTEMS
142144,MULTIUSER
142145,UNCLONEABLE FUNCTIONS
142146,FARTHEST POINT OPTIMIZATION
142147,RESTRICTED VORONOI DIAGRAM
142148,RESISTIVE MEMORIES
142149,HYBRID MEMORIES
142150,PARAMETER VARIATION
142151,OPPORTUNISTIC NETWORKS
142152,RANKING VISUALIZATIONS
142153,WEBERS LAW
142154,4D PERFORMANCE CAPTURE
142155,SALIENCY DETECTION
142156,MESH SALIENCY
142157,COLORIZATION
142158,INCENTIVE MECHANISM
142159,BUDGET
142160,SECRET-KEY
142161,KNOWLEDGE PROOF SYSTEMS
142162,MESSAGE TRANSMISSION
142163,HASH
142164,PSEUDORANDOM PERMUTATIONS
142165,LINEAR CRYPTANALYSIS
142166,SUPER-PSEUDORANDOMNESS
142167,MISTY
142168,EXACT SECURITY
142169,FINITE-FIELD
142170,DESCENT
142171,QUARTZ
142172,DEMONSTRATING POSSESSION
142173,UNCONDITIONAL SECURITY
142174,COLLECTIVE ATTACKS
142175,CHOSEN CIPHERTEXT ATTACKS
142176,AUTHENTICATED ENCRYPTION
142177,DIGITAL SIGNATURE SCHEME
142178,HERMITE-BIRKHOFF INTERPOLATION
142179,SECURE CHANNELS
142180,RABIN
142181,MESSAGE AUTHENTICATION
142182,KEY ENCRYPTION
142183,CBC MACS
142184,DIGITAL SIGNATURE
142185,BLIND SIGNATURES
142186,SL(2)
142187,VSH
142188,ORDINARY ABELIAN-VARIETIES
142189,EMBEDDING DEGREE
142190,CRYPTOGRAPHIC SIGNIFICANCE
142191,BITSLICE IMPLEMENTATION
142192,PARITY PROBLEM
142193,SIDE-CHANNEL ANALYSIS
142194,MULTIPLICATIVE MASKING
142195,PRIVATE CIRCUITS
142196,S-BOX
142197,SIDE CHANNEL ANALYSIS
142198,SEQUENTIAL AGGREGATE SIGNATURES
142199,COLLISION-RESISTANT
142200,MALICIOUS ADVERSARIES
142201,EFFICIENT 2-PARTY
142202,COMMITMENTS
142203,SECURE COMPUTATION
142204,COVERT ADVERSARIES
142205,BILINEAR GROUPS
142206,ASSUMPTION
142207,RFID TAGS
142208,KTANTAN
142209,PRACTICAL ATTACK
142210,INTERNAL STATES
142211,WEP
142212,STATISTICAL ZERO-KNOWLEDGE
142213,LATTICE BASIS
142214,BONSAI TREES
142215,DELEGATE
142216,HYPERELLIPTIC CURVES
142217,GENUS
142218,BRAID-BASED CRYPTOGRAPHY
142219,CONJUGACY PROBLEM
142220,IMPOSSIBLE DIFFERENTIAL ATTACKS
142221,INTERACTIVE PROOFS
142222,ROUND COMPLEXITY
142223,MPC
142224,VSS
142225,2-PARTY SECURE COMPUTATION
142226,ACCESS STRUCTURE
142227,INFORMATION RATE
142228,MEMORY CHECKING
142229,ARIA
142230,PATH PROBLEMS
142231,LEARNING ORGANIZATION
142232,MULTINATIONAL-CORPORATIONS
142233,STICKINESS
142234,CROSS-ORGANIZATIONAL WORKFLOW
142235,COORDINATION THEORY
142236,LINUX
142237,HERMENEUTICS
142238,OBJECT-ORIENTED DEVELOPMENT
142239,NOVICE
142240,DIFFICULTIES
142241,ERA
142242,KNOWLEDGE MANAGEMENT MECHANISMS
142243,USER-SATISFACTION
142244,PRACTICAL COMPLEXITY
142245,ABSTRACTION LEVELS
142246,INVESTMENT MODEL
142247,ONLINE COMMUNITIES
142248,ACCOUNTING MODEL
142249,HICKS LAW
142250,VISUALIZATION TOOLS
142251,SPREADSHEET MODEL
142252,MEDIA RICHNESS THEORY
142253,EQUIVOCALITY
142254,2ND-ORDER ANALYSIS
142255,VALIDATING STRATEGIC ALIGNMENT
142256,I-ASTERISK
142257,SOURCE CODES
142258,MEASURING SWITCHING COSTS
142259,SPATIOTEMPORAL ANALYSIS
142260,GROUNDED THEORY RESEARCH
142261,SELF-MANAGED TEAMS
142262,HUNTER-GATHERER THEORY
142263,SPATIAL ABILITY
142264,VIRTUAL WORLDS
142265,BRAND EQUITY
142266,SOFTWARE PROCESS INNOVATIONS
142267,WORKFORCE AGILITY
142268,METHOD VARIANCE
142269,RESEARCH QUESTIONS
142270,AUTOMATIC DIAGNOSIS
142271,CUTOFF CRITERIA
142272,CONCEPTUAL COMBINATION
142273,THEMATIC RELATIONS
142274,ARTIFACT CONCEPTS
142275,VERB MEANINGS
142276,NATURAL CATEGORIES
142277,BELL INEQUALITIES
142278,MAXIMUM SATISFIABILITY PROBLEM
142279,SYMBOLIC STRUCTURES
142280,GREATER GENEROSITY
142281,SYNTACTIC AMBIGUITY RESOLUTION
142282,SPOKEN WORD-RECOGNITION
142283,CATEGORICAL PERCEPTION
142284,LEXICAL ACCESS
142285,COMPLEMENTARY LEARNING-SYSTEMS
142286,HIPPOCAMPAL
142287,PAST-TENSE
142288,CONNECTIONISM
142289,EXPLANATION
142290,PSYCHOLINGUISTICS
142291,SYSTEMATICITY
142292,DISJUNCTIVE CONCEPT-FORMATION
142293,FEATURE INFERENCE
142294,CAUSATION
142295,ARTICULAR-CARTILAGE PATHOLOGY
142296,RADIAL-BASIS FUNCTIONS
142297,FUSION STRATEGIES
142298,NONINVASIVE DIAGNOSIS
142299,VIBRATION SIGNALS
142300,DISTRIBUTION FEEDER RECONFIGURATION
142301,HYDROGEN
142302,CELL POWER-PLANTS
142303,PANELS
142304,COMPUTED-TOMOGRAPHY IMAGES
142305,CANCER STATISTICS
142306,AIDED DETECTION
142307,LEADER PSO ELPSO
142308,GROUP-SIZE
142309,HOUSE SPARROWS
142310,PRODUCER
142311,ADVANTAGES
142312,PREDATION
142313,VIGILANCE
142314,FLOCKS
142315,LOAD-CARRYING CAPACITY
142316,DYNAMIC INTERACTION
142317,VERTICAL TEMPERATURE PROFILES
142318,COMPRESSION LIQUID CHILLERS
142319,BOREHOLE RESISTANCE
142320,WAVELET-ENTROPY
142321,CELLULAR NEURAL-NETWORKS
142322,ANTIPERIODIC SOLUTIONS
142323,SICNNS
142324,BAM
142325,RPO
142326,SKELETONS
142327,SEARCH-TREES
142328,HASKELL
142329,POLYMORPHIC TYPE INFERENCE
