AcademicKeywordID,Name
178093,adaptive execution
178094,job migration
178095,software process
178096,people
178097,person-role fit
178098,software product families
178099,variability realization techniques
178100,kernel optimization
178101,recursive optimization
178102,simulation languages
178103,Nimrod-G
178104,Gridbus broker
178105,component-based programming
178106,reflective component model
178107,aspects and components
178108,Java components
178109,C/C plus plus interpreter
178110,Ch
178111,market-based resource management systems
178112,program code similarity
178113,bytecode
178114,software complexity metrics
178115,software patterns
178116,design space analysis
178117,very large data sets
178118,C plus plus standard template library
178119,GPL
178120,program environments-integrated environments
178121,migration to the Web
178122,Web-snippet clustering
178123,personalized Web ranking
178124,applied software engineering
178125,model-driven software development
178126,resource reservations
178127,soft real time
178128,architecture erosion
178129,architecture conformance
178130,component framework
178131,compositional adaptation
178132,structured parallelism
178133,parallel constructs
178134,concurrent programming structures
178135,high-performance systems
178136,commercial clusters
178137,metrics of power consumption efficiency
178138,energy consumption profiling
178139,attribute selection
178140,domain-specific frameworks
178141,cloud adoption
178142,infrastructure modeling
178143,Semantic Web Service
178144,multi-objective test data generation
178145,oracle cost
178146,performance prediction and validation
178147,pattern language
178148,criteria requirements catalog
178149,software prototype implementation
178150,service-oriented development guidelines
178151,web service consumption
178152,Application brokering
178153,task-scheduling algorithm
178154,nonlinear programming model
178155,FM-index
178156,select
178157,SSE
178158,hugepages
178159,vector processing
178160,SmartSantander
178161,KNIME
178162,code first
178163,automatic detection
178164,cloud architecture
178165,mean field analysis
178166,Markovian agents
178167,source code transformation
178168,big data computing
178169,big data analytics as a service
178170,big data cloud architecture
178171,Android Wear
178172,Cloud of Things security
178173,smartwatch
178174,wearable technologies
178175,container as a service (CaaS)
178176,containerized clouds
178177,distributed trajectory pattern mining
178178,distributed trajectory clustering
178179,cloud challenges
178180,Science Clouds
178181,moth-flame optimization algorithm
178182,zero-defects
178183,mistake-proofing
178184,product and process quality
178185,quality management system
178186,longitudinal case study
178187,software product quality
178188,GQM
178189,formal validation
178190,action packages
178191,process assessment
178192,software processes
178193,transition packages
178194,business goals
178195,flexible model
178196,small companies
178197,specification-based testing
178198,capture/replay
178199,Java AWT and swing
178200,component based software engineering
178201,built-in-test
178202,veri cation and validation
178203,continuous test
178204,software measures
178205,ISO 9126
178206,ISO 9241
178207,usability models
178208,systemic quality
178209,Dromey's model
178210,COCOMO-based estimation
178211,effort in increments
178212,non-homogeneous continuous time Markov chain
178213,service object
178214,service process
178215,quality characteristics
178216,case study results
178217,path testing
178218,structural testing
178219,architecture evaluation
178220,non functional requirements
178221,requirements engineering (RE)
178222,requirements engineering process
178223,RE process improvement
178224,Software Capability Maturity Model (SW CMM)
178225,goal-question-metric
178226,analysis methods
178227,software engineering quality models
178228,similarity functions
178229,solution algorithm
178230,software quality estimation
178231,use case description
178232,text comprehension
178233,small and medium software enterprises
178234,Data quality attributes
178235,Data consumer
178236,software quality characteristics
178237,software quality model
178238,evaluating the software quality
178239,FMADM
178240,aspects
178241,Architecture reconstruction
178242,Software variants
178243,Procedural abstraction
178244,Software evolution analysis
178245,Software repositories
178246,Source code changes
178247,Comment changes
178248,Comment quality
178249,Six-sigma
178250,Explanation-based constraint programming
178251,Exploratory study
178252,Software certification
178253,Certification levels
178254,Structural complexity
178255,Software prediction model
178256,Weighted assignment
178257,Software cost
178258,Interruption
178259,Resumption strategies
178260,Task context
178261,Task knowledge
178262,Static code attributes
178263,System development process
178264,Model-based engineering and testing
178265,t-wise and pairwise
178266,Measurement and optimization
178267,SPL Conqueror
178268,Automatic program repair
178269,Development effort estimation
178270,Non-functional requirement
178271,Quality attribute
178272,Software development project
178273,Software project managers
178274,System testing
178275,Test-process improvement
178276,Test management
178277,Process deployment
178278,Modularity violations
178279,Grime
178280,ASA
178281,Process metrics
178282,Fault type
178283,Detection activity
178284,Failure severity
178285,API usage
178286,Very small entity
178287,VSE
178288,Evaluation framework
178289,Evaluation of DSMLs
178290,Multi-agent system (MAS)
178291,SEA_ML
178292,Small- and medium-sized enterprises
178293,CMMI adoption trends
178294,Specific practices
178295,Process areas
178296,CMMI level 2
178297,Configurable cyber-physical systems
178298,Test system generation
178299,End-to-end testing
178300,Page object pattern
178301,Selenium WebDriver
178302,Concurrent
178303,Debugging process
178304,Dynamic malware detection
178305,Agile requirement
178306,Quality criteria
178307,Prediction modelling
178308,Model-driven testing
178309,Software safety
178310,regression test selection
178311,software testing and analysis
178312,test sequence selection
178313,data flow analysis
178314,fault coupling
178315,single-fault (double-fault) alternate
178316,proper (coupled) test set
178317,coupling ratio
178318,degeneracy structure
178319,sufficient mutant operators
178320,black-box testing
178321,literal insertion fault
178322,literal reference fault
178323,model extraction
178324,systems design
178325,logic verification
178326,automate
178327,test-suite minimization
178328,software inspections
178329,Fagan inspection method
178330,software reviews
178331,fault-detection
178332,conditioned slicing
178333,partition testing
178334,software reliability models
178335,maximal likelihood estimator
178336,asymptotic properties
178337,design reviews
178338,test adequacy criteria
178339,collaboration diagram
178340,category partitioning
178341,automated software test data generation
178342,test planning
178343,simuiation-based test oracle
178344,object-oriented programs
178345,category partition
178346,automatic test generation
178347,evolutionist algorithms
178348,object-oriented testing
178349,integrity levels
178350,quality factors
178351,modelling/analysis/testing of graphical user interfaces
178352,event sequence graphs
178353,floating-point computations
178354,software test data generation
178355,software integration testing
178356,event-driven software
178357,event-flow model
178358,event-flow graph
178359,integration tree
178360,mixed-level covering array
178361,one-row-at-a-time greedy algorithm
178362,pairwise coverage
178363,concurrency testing
178364,t-way testing
178365,component testing
178366,interaction testing
178367,multi-way testing
178368,software logic testing
178369,subsume
178370,test criteria
178371,software refiability growth model
178372,mean value function
178373,software release time
178374,t-way interaction coverage
178375,mutant reduction
178376,analysis models
178377,web application verification
178378,dynamic information flow analysis
178379,information flow coverage
178380,statement coverage
178381,def-use coverage
178382,database testing
178383,MCDC
178384,full predicate coverage
178385,author identification
178386,testability
178387,quality assurance process
178388,test-driven
178389,model-based
178390,Spec Explorer
178391,LTS
178392,machine-code analysis
178393,IR recovery
178394,concolic execution
178395,penetration testing
178396,test input generation
178397,test suite minimization
178398,model-based testing approaches
178399,Internet search
178400,mixed covering arrays
178401,parameter based constructions
178402,forbidden tuples
178403,source code
178404,code coverage
178405,branch distance
178406,statistical difference
178407,parametric test
178408,nonparametric test
178409,Bonferroni adjustment
178410,model translation
178411,test coverage
178412,Stateflow
178413,automated test case generation
178414,function block diagram
178415,SMT solver
178416,programmable logic controller
178417,software testing and reliability
178418,system-level testing
178419,ioco
178420,action systems
178421,industrial case study
178422,model-based security testing
178423,security testing
178424,Simulink model
178425,testing classes
178426,metamorphic relations
178427,class mutation operators
178428,selective mutation
178429,quality of mutation operators
178430,reliability models
178431,SRGM
178432,rapid release
178433,manual testing
178434,historical data
178435,DOM-based testing
178436,Sikuli
178437,visual testing
178438,Android bugs
178439,Android testing
178440,GUI failures
178441,mobile testing
178442,orientation change
178443,heterogeneous domain adaptation
178444,heterogeneous fault prediction
178445,mixed project
178446,computer-assisted language learning
178447,pronunciation teaching
178448,sentence segmentation
178449,topic segmentation
178450,broadcast news
178451,switchboard
178452,NIST evaluations
178453,detection error trade-off (DET) curve
178454,speaker turn detection
178455,generalized likelihood ratio
178456,Bayesian information criterion
178457,data imputation
178458,language portability
178459,multilingual acoustic models
178460,large vocabulary continuous speech recognition
178461,polyphone decision tree specialization (PDTS)
178462,GlobalPhone
178463,pitch targets
178464,tone
178465,pitch accents
178466,F-0 contour
178467,peak delay
178468,articulatory constraint
178469,downstep
178470,declination
178471,topic initiation
178472,speech markup
178473,speech corpus
178474,general-purpose architecture
178475,phonological representation
178476,Broadcast News transcription
178477,audio partitioning
178478,lexical modeling
178479,articulatory representations
178480,auditory pathway
178481,Mellin transform
178482,stabilised auditory image
178483,size-shape image
178484,gammachirp auditory filter
178485,intonational meaning
178486,vocal communication
178487,expression of emotion
178488,speaker moods and attitudes
178489,speech technology
178490,theories of emotion
178491,evaluation of emotion effects on voice and speech
178492,acoustic markers of emotion
178493,emotion induction
178494,stress effects on voice
178495,eerception/decoding
178496,temporal integration
178497,hemispheric asymmetry
178498,neural basis of speech
178499,auditory cortex
178500,gamma band
178501,theta band
178502,recognition of emotion
178503,log frequency power coefficients
178504,human communication
178505,instruments
178506,multi-level modeling
178507,repeated measures
178508,mixed effects
178509,speech/non-speech detection
178510,long-term spectral envelope
178511,long-term spectral divergence
178512,FO estimation
178513,music understanding
178514,computational auditory scene analysis
178515,automatic speech recognition (ASR)
178516,confidence measures (CM)
178517,word posterior probability
178518,utterance verification
178519,likelihood ratio testing (LRT)
178520,Bayes factors
178521,intonation
178522,pitch-contour
178523,expressive-speech
178524,automatic speaker recognition
178525,pitch target
178526,intonation model
178527,emotional speech data collections
178528,emotional speech classification
178529,ideal binary mask
178530,ratio mask
178531,missing-data recognizer
178532,binaural processing
178533,speech segregation
178534,excitation information
178535,LP residual
178536,AANN model
178537,vocal tract information
178538,ITU-T P.835
178539,speech modeling
178540,speech intrinsic variations
178541,emotion estimation
178542,emotion expression variations
178543,emotion space concept
178544,man-machine interaction
178545,natural speech understanding
178546,speech processing
178547,speech databases
178548,grapheme-to-phoneme
178549,letter-to-sound
178550,phonemic transcription
178551,joint-sequence model
178552,pronunciation modeling
178553,articulatory-to-acoustic mapping
178554,acoustic-to-articulatory inversion mapping
178555,dynamic features
178556,musical noise
178557,Vowel onset point
178558,Intonation
178559,Rhythm
178560,Language recognition
178561,Multilayer feedforward neural network
178562,Autoassociative neural network
178563,Unit selection
178564,Automatic speech processing
178565,Speech technology for education
178566,Speech scoring
178567,Automatic scoring
178568,Spoken language scoring
178569,Scoring of spontaneous speech
178570,Speaking assessment
178571,Ideal binary mask
178572,Ideal ratio mask
178573,Sound separation
178574,Wiener filter
178575,Text-independence
178576,Discriminative models
178577,Supervectors
178578,Intersession variability compensation
178579,Silent speech
178580,Speech pathologies
178581,Cellular telephones
178582,Neural prosthesis
178583,Speech restoration
178584,Speech modulation
178585,Spectro-temporal representation
178586,Analysis window
178587,Short-time Fourier analysis
178588,Analysis-modification-synthesis (AMS)
178589,Magnitude spectrum
178590,Minimum mean-square error (MMSE) short-time spectral amplitude (STSA) estimator
178591,Phase spectrum
178592,Phase spectrum compensation (PSC)
178593,MMSE PSC
178594,Decorrelation technique
178595,Block transform
178596,Narrow-band noise
178597,Missing feature theory
178598,Electrolaryngeal speech
178599,Speaking-aid system
178600,Airpressure sensor
178601,Silence excitation
178602,Non-audible murmur
178603,Laryngectomee
178604,Rhythm index measures
178605,Accentual lengthening
178606,Final lengthening
178607,Spanish language
178608,Catalan language
178609,English language
178610,Modulation domain
178611,MMSE short-time spectral magnitude estimator (AME)
178612,Modulation magnitude spectrum
178613,MMSE short-time modulation magnitude estimator (MME)
178614,Speech intelligibility
178615,Speech modification
178616,Synthetic speech
178617,Behavioral signal processing (BSP)
178618,Couple therapy
178619,Human behavior analysis
178620,Multi-taper spectrum
178621,PLP
178622,HMM-based speech enhancement
178623,Mel-frequency
178624,Parallel cepstral and spectral (PCS)
178625,Text-dependent
178626,Speech and language resources acquisition
178627,Crosslingual acoustic modeling and adaptation
178628,Automatic pronunciation generation
178629,Weighted Denoising Auto-encoder
178630,SNR estimation
178631,Noise classification
178632,Spoofing attack
178633,Countermeasure
178634,Suicide
178635,Automatic assessment
178636,Behavioural markers
178637,Text-dependent speaker verification
178638,Deep features
178639,RSR2015
178640,Computer-aided language learning
178641,Phase-aware speech processing
178642,Phase-based features
178643,Signal enhancement
178644,Speech coding
178645,Maxout neuron
178646,Automatic spoofing detection
178647,Aperiodicity
178648,Periodic signal
178649,Group delay
178650,Articulatory trajectories
178651,Vocal tract variables
178652,Hybrid convolutional neural networks
178653,Time-frequency convolution
178654,AM-FM
178655,LP
178656,Excitation source
178657,Epochs
178658,Glottal closure instants
178659,Single frequency filtering
178660,Multi-scale product
178661,Lombard speech
178662,Computational auditory scene analysis (CASA)
178663,Noise masking
178664,Ideal binary mask (IBM)
178665,Minimum mean square error
178666,Auditory masking
178667,Linear prediction residual
178668,Speech dereverberation
178669,Speaking style mismatch
178670,Disguise
178671,Whisper
178672,2-Dimensional autoregression (2D-AR)
178673,Time-varying linear prediction (TVLP)
178674,singular spectrum analysis
178675,intermittency
178676,decadal variability
178677,manifold embedding
178678,astrophysics
178679,errors-in-variables
178680,measurement errors
178681,scaling relations
178682,shrinkage
178683,sparse PLS
178684,NMR spectroscopy
178685,generalized PCA
178686,non-negative PLS
178687,generalized PLS
178688,compressing patterns mining
178689,minimum description length
178690,compression-based pattern mining
178691,triangle counting
178692,clustering coefficients
178693,directed triangles
178694,triangle characteristics
178695,wedge sampling
178696,chronic kidney disease
178697,multiresolution hazard
178698,graph summarization
178699,single-diode solar cell model
178700,active subspaces
178701,parameterized simulations
178702,graph mining with sampling
178703,MCMC sampling
178704,model visualization
178705,cognitive research
178706,crime
178707,sports analytics
178708,soccer analytics
178709,tennis
178710,Hawk-Eye data
178711,magnus effect
178712,linear reconstruction
178713,missingness
178714,"splitting (random, univariate, multivariate, unsupervised)"
178715,archetypal analysis
178716,compositional data
178717,prototypes
178718,network regression
178719,temporal autocorrelation
178720,dynamic graph
178721,graph spectrum
178722,Amelia
178723,CARP
178724,jump statistic
178725,k-means++
178726,k-POD
178727,mice
178728,SDSS
178729,system and network security
178730,calcium imaging
178731,zebrafish
178732,data stream clustering
178733,experimental
178734,type extension
178735,run-time linking
178736,nonlinear non-Gaussian state space models
178737,particle filtering
178738,Rao-Blackwellised estimates
178739,normal components
178740,multivariate t components
178741,belief networks
178742,Bayesian estimation
178743,tempered transitions
178744,sequential importance sampling
178745,estimation of normalizing constants
178746,free energy computation
178747,CG distributions
178748,probabilistic expert systems
178749,propagation of evidence
178750,hierarchical model
178751,Metropolis-Hastings
178752,nonparametric models
178753,M-type smoothing splines
178754,robust C-p
178755,robust cross-validation
178756,tail length
178757,independence sampler
178758,reversible jump
178759,distributed GAs
178760,PGAs theory
178761,PGA parameters influence
178762,maximum likelihood estimation (MLE)
178763,quantile distributions
178764,g-and-k distribution
178765,generalized g-and-h distribution
178766,numerical maximum likelihood estimation (NMLE)
178767,conditional autoregression
178768,spatial statistics
178769,unbalanced factorial design
178770,nonorthogonal
178771,fitting constants
178772,disclosure
178773,sufficient statistics
178774,multivariate multiple regression model
178775,contingency tables
178776,decomposable graphical models
178777,biplot
178778,alternating regression
178779,FANOVA
178780,median polish
178781,two-way table
178782,regression estimation
178783,bivariate normal
178784,trivariate normal
178785,bivariate t
178786,trivariate t
178787,Plackett formula
178788,Dirichlet process
178789,max-product
178790,min-sum
178791,max-plus
178792,max-marginals
178793,linear exponential family
178794,power variance function
178795,Poisson distribution
178796,inverse-Gaussian distribution
178797,compound Poisson distributions
178798,stable distributions
178799,conditional inference
178800,multiple testing
178801,random orthogonal matrix
178802,adjusted p-value
178803,multiple endpoints
178804,spherical distribution
178805,multivariate reduction
178806,crime data
178807,hybrid Markov chain Monte Carlo
178808,nonparametric curve fitting
178809,adaptive Markov chain Monte Carlo
178810,adaptive Metropolis-Hastings
178811,delayed rejection
178812,efficiency ordering
178813,block updating
178814,evolutionary Monte Carlo
178815,metropolis algorithm
178816,population Markov Chain Monte Carlo
178817,simulated tempering
178818,theophylline kinetics
178819,Bayes factor
178820,model choice
178821,perfect simulation
178822,reversible jump MCMC
178823,well-log data
178824,beta distribution
178825,EM
178826,Bayesian mixture models
178827,EM-type algorithms
178828,outlying observations
178829,PX-EM algorithm
178830,skew t mixtures
178831,truncated normal
178832,Bayesian software
178833,propagation algorithms
178834,dynamic discretization
178835,Adaptive MCMC
178836,Adaptive direction sampling
178837,variational method
178838,biochemical networks
178839,Lotka-Volterra model
178840,Markov jump process
178841,MCMC methods
178842,Trans-dimensional model
178843,Normal inverse Gaussian distribution
178844,EM-algorithm
178845,Scale normal mixtures
178846,Heavy tailed distributions
178847,Binomial data
178848,Count data
178849,log-Gamma distribution
178850,Multinomial data
178851,Negative binomial distribution
178852,Correlation-based estimator
178853,Penalization
178854,Likelihood-free inference
178855,Feed forward neural networks
178856,Heteroscedasticity
178857,Coalescent models
178858,Approximate Bayesian computation
178859,Conditional density estimation
178860,Implicit statistical models
178861,Importance sampling
178862,Indirect inference
178863,Subspace selection
178864,Group Lasso
178865,Supervised dimensionality reduction
178866,Block norm
178867,MCEM-type algorithms
178868,MSN
178869,Multivariate truncated normal
178870,Multivariate truncated t
178871,Identifiability
178872,Normalized weights
178873,Slice sampler
178874,Hazard function
178875,Large dataset
178876,Multivariate t-distributions
178877,t-Factor analyzers
178878,Nested sampling
178879,Bayesian computation
178880,Likelihood-free methods
178881,ABC methodology
178882,DIYABC
178883,Bayesian model choice
178884,Space-filling
178885,Maximin design
178886,Minimax design
178887,Computer simulator
178888,Interpolation
178889,Adaptive Gauss-Hermite quadrature
178890,Extended quasi-likelihood
178891,Monte Carlo EM
178892,Mixed models
178893,Penalized quasi-likelihood
178894,Tweedie compound Poisson distribution
178895,Tensor product
178896,Smooth
178897,Smoothing spline ANOVA
178898,Space-time
178899,Identifiability constraint
178900,Multivariate binary data
178901,Graphic processing unit (GPU)
178902,AIC
178903,DIC
178904,WAIC
178905,Skew normal distributions
178906,Skew t component distributions
178907,Best linear predictor
178908,Clarke's derivative
178909,Variable importance measures
178910,Permutation importance
178911,Penalized regression
178912,Descent algorithms
178913,Monotonic smoothing
178914,Convex smoothing
178915,Generalized additive model
178916,P-splines
178917,MCMC algorithms
178918,ABC techniques
178919,Groupwise descent
178920,grplasso
178921,Large margin classifiers
178922,MM principle
178923,SLEP
178924,Pseudo-marginal Monte Carlo
178925,Intractable likelihoods
178926,Skew t distributions
178927,Fundamental skew distributions
178928,Bayesian mixture model
178929,Multivariate Gaussian distribution
178930,Dirichlet prior
178931,Normal gamma prior
178932,Sparse modeling
178933,Bivariate binary outcomes
178934,Endogeneity
178935,Penalized regression spline
178936,Simultaneous equation estimation
178937,Unobserved confounding
178938,Leave-one-out cross-validation (LOO)
178939,Widely applicable information criterion (WAIC)
178940,Pareto smoothed importance sampling (PSIS)
178941,Bayesian model selection
178942,Adaptive importance sampling
178943,Population Monte Carlo
178944,Parallel MCMC
178945,Intractable likelihood
178946,Simulator-based models
178947,Trimming
178948,Minimum covariance determinant estimator
178949,Independence testing
178950,Large-scale kernel method
178951,Hilbert-Schmidt independence criteria
178952,Random Fourier features
178953,Nystrom method
178954,Marginalized likelihood
178955,Over-dispersed count data
178956,Pointwise predictive loss
178957,Green Software
178958,Green by IT
178959,GREENSOFT Reference Model
178960,Energy networks
178961,Supply-following loads
178962,Slack and slide
178963,Cooling aware
178964,Spatial job scheduling
178965,Dynamic cooling model
178966,Energy efficiency metrics and bounds
178967,Peak shaving
178968,Sustainable computing
178969,Workload analysis
178970,Reliability Block Diagrams
178971,Data center design
178972,LCA
178973,Power-aware methods
178974,Pollution reduction
178975,Energy proportional computing
178976,Cache energy saving techniques
178977,Dynamic energy
178978,Scheduling heuristics
178979,Application elasticity
178980,Multi-tier web applications
178981,High performance computing system
178982,Energy-constrained computing
178983,Energy-aware resource management
178984,Water distribution system
178985,Container data center
178986,Fresh-air cooling
178987,Evaporative cooling
178988,Zero-power
178989,Indoor energy harvesting
178990,Human harvesting
178991,Cluster-based routing protocol
178992,Stable election protocol
178993,Liquid cooling
178994,Free air cooling
178995,Workload distribution
178996,Low-carbon scheduling
178997,Noise emission
178998,Directional overcurrent relay
178999,Optimum relay coordination
179000,Power system protection
179001,Relay settings
179002,Network on Chip (NoC)
179003,Spare placement
179004,Certificateless aggregate signature scheme
179005,Diffie-Hellman assumption
179006,Healthcare wireless sensor network
179007,Cooling technologies
179008,Processor utilization
179009,Multiple comparisons
179010,Swarm intelligence algorithms
179011,Constraint-handling
179012,Meta-models
179013,Expensive optimization problems
179014,Dynamic problem
179015,Evolutionary dynamic optimization
179016,Computational intelligence optimization
179017,Multi-objective artificial bee colony
179018,Transfer function
179019,BPSO
179020,Multi-level thresholding
179021,Tsallis entropy
179022,Nature inspired metaheuristics
179023,Multi-objective Clustering
179024,Bacterial Foraging Optimization Algorithm
179025,Power loss minimization
179026,Voltage stability
179027,Operational cost minimization
179028,Niching methods
179029,Comprehensive learning (CL)
179030,Control parameters randomness level
179031,Control mechanism study
179032,Real parameter optimization
179033,Swarm algorithms
179034,Deterministic chaos
179035,Continuous evolutionary optimization
179036,Load frequency control
179037,Generation rate constraint
179038,Phenomenon mimicking algorithm
179039,Multi-robot path planning
179040,Average total trajectory path deviation
179041,Average untraveled trajectory target distance
179042,Average path Length
179043,IPSO-IGSA
179044,Honey bees foraging
179045,Population size
179046,Multi-area multi-source system
179047,Fuzzy PID controller
179048,Automatic generation control
179049,PI/PID controller
179050,Restructured power system
179051,Biomedical signal processing and analysis
179052,Multi-objective evolutionary algorithms (MOEAs)
179053,Environmental economic dispatch (EED)
179054,Wind power
179055,Unit CoMmitment Problem
179056,Binary Grey Wolf Optimizer (BGWO)
179057,Power system optimization
179058,Dynamic sub-swarms
179059,Differential mutation
179060,Telecommunication networks
179061,Multiple mobile robots
179062,Behavioral control
179063,Flying robots
179064,Swarm search
179065,Localisation-free search
179066,Mobile robot sensor network deployment
179067,Immunology
179068,Heterogeneous robot swarms
179069,Ant foraging
179070,Path formation
179071,Multipheromone
179072,Stubborn Ants
179073,Opinion dynamics
179074,Differential latency
179075,ARGoS
179076,Traveling salesperson problem
179077,Run time analysis
179078,Multi-swarm
179079,Continuous optimization algorithm
179080,F-Race
179081,Swarm engineering
179082,NEAT
179083,Behavioural diversity
179084,Deterministic particle swarm optimization
179085,Theoretical analysis
179086,Particle convergence
179087,AutoMoDe
179088,Cooperative navigation
179089,Biologically inspired computation
179090,Central-place foraging
179091,Micro-macro link
179092,Shortest path selection
179093,Adaptive foraging
179094,Cooperative behaviour
179095,Supervisory control theory
179096,e-puck
179097,Automatic code generation
179098,Inertia weight strategies
179099,Self-organised behaviour
179100,Stochastic resonance
179101,Area coverage
179102,Collective animal behaviour
179103,Collective motion
179104,Fish interactions
179105,Information dynamics
179106,location-aware routing
179107,fitting
179108,FBM
179109,queueing performance
179110,noncooperative networks
179111,atomic resource sharing
179112,nonbifurcated resource sharing
179113,loss models
179114,delay models
179115,offered load
179116,carried load
179117,fluid approximations
179118,diffusion approximations
179119,multiserver queues
179120,packet networks
179121,server staffing
179122,private line services
179123,circuit switched networks
179124,queues with abandonment
179125,virtual waiting time
179126,queues with retrials
179127,nonstationary queues
179128,Internet economics
179129,birth-death equations
179130,voice and data links
179131,retry behavior
179132,reserve channels
179133,APS
179134,non-isotropic scattering
179135,active queue management (AQM)
179136,random early detection (RED)
179137,proportional-integral-derivative control
179138,event service
179139,acoustic ranging
179140,mesh optical networks
179141,gated polling
179142,packet delay
179143,energy distribution
179144,telecommunication network modelling
179145,random tessellations
179146,statistical fitting
179147,Monte-Carlo tests
179148,QoS-IEEE 802.11e-distributed MAC
179149,admission control and scheduling
179150,SYN flooding
179151,hash-based detection
179152,CUSUM
179153,signaling attacks
179154,Voice over IP (VoIP)
179155,data dissemination scheme
179156,link duration
179157,continuous space stochastic process
179158,overflow traffic
179159,multiservice systems
179160,Kaufman-Roberts recursion
179161,relay station
179162,switching and routing
179163,Multi-homing
179164,Identifier
179165,Locator
179166,Cross-layer
179167,802.11e
179168,HMIPv6
179169,Location update cost
179170,Packet delivery cost
179171,Wireless power consumption cost
179172,Colour quantisation
179173,Colour palette
179174,Multipath transmission
179175,Realistic conditions
179176,Harmonic wavelets
179177,Random
179178,Discrete Fourier series
179179,Unslotted CSMA/CA
179180,IEEE Std 802.15.4 (TM)
179181,Event-driven simulation
179182,Trust & reputation management
179183,Liveness detection
179184,Face spoofing
179185,Video-replay attack
179186,Diagonal-intersection
179187,Hybrid intelligent technique
179188,Clean slate
179189,Networking usage scenarios
179190,Quality of Experience management
179191,Mobile content
179192,Wireless vehicular communications
179193,Radio channel modeling
179194,Dimensioning and optimization
179195,System simulations
179196,Localization algorithms
179197,Location accuracy
179198,Resilient survivable disruption-tolerant network
179199,Dependability performability
179200,Diverse topology generation
179201,Network analysis experimentation
179202,Ns-3 simulation methodology
179203,Quality-of-experience
179204,Voice over IP
179205,Mobile broadband
179206,Weber-Fechner law
179207,Internet resilience
179208,Dependability and performability
179209,Reliability and availability
179210,ns-3 simulation
179211,Failure analysis
179212,Challenge modeling
179213,Threats and vulnerabilities
179214,Network logical and physical topology
179215,Correlated failures
179216,Path diversification
179217,Geographic diversity
179218,Multi-path transport protocols
179219,Network resilience
179220,Mobile wireless sensor network
179221,Mobility and energy efficiency
179222,"Resilient, survivable, disruption-tolerant Future Internet"
179223,"Dependability, reliability, availability, performability"
179224,"Redundancy, diversity, eventual connectivity"
179225,Cross-layer optimisation
179226,Multilevel network analysis
179227,False-alarm
179228,Probability of detection
179229,Data rate
179230,Internet modelling
179231,Flow robustness
179232,Algebraic connectivity
179233,Network science
179234,Gabriel graph
179235,Geographic graph
179236,Structural graph
179237,Multilevel graph
179238,Network cost
179239,Energy efficient medium Access control protocol
179240,Energy exhausting attacks
179241,Energy detector
179242,TOA estimation
179243,IEEE 802.15.3c
179244,5G cellular systems
179245,Massive MU-MIMO
179246,Millimetre wave
179247,Small cell networks
179248,5G base station
179249,Authentication cost
179250,Conditional privacy-preserving
179251,Security challenges
179252,Smart home network
179253,Communication components
179254,Home automation system and remote home
179255,Correction factor
179256,Teaching learning based optimization
179257,Visual similarity
179258,diabetes mellitus
179259,FEM model
179260,glucose-insulin dynamics
179261,Hill equation
179262,islet perifusion
179263,islets of Langerhans
179264,oxygen consumption
179265,Agrochemicals
179266,Cuticle
179267,Plant surfaces
179268,Solubility parameter
179269,Waxes
179270,Acetaminophen
179271,Hepatotoxicity
179272,Glutathione
179273,NAPQI
179274,Chemotherapy
179275,Filgrastim
179276,Granulopoiesis
179277,Haematotoxicity
179278,Leucopenia
179279,Pegfilgrastim
179280,Lead poisoning
179281,Intelligence development
179282,Neurobehavioral ability
179283,Colon crypts
179284,Cell dynamics
179285,Stem cells
179286,Adenomas
179287,Colon cancer
179288,Microenvironment
179289,Drug synergism
179290,Anti-angiogenesis
179291,LVAD
179292,Cannula
179293,Fluid structure interaction
179294,Vortex
179295,Thrombus
179296,Chronobiology
179297,Chronome
179298,Circadian
179299,Cosinor
179300,External information
179301,Rhythm parameters
179302,Metapopulation models
179303,Mixing patterns
179304,Travel behaviour
179305,Hypothalamus-pituitary-thyroid axis
179306,Log-linear
179307,Personalized medicine
179308,Set point
179309,Loop gain
179310,Computational
179311,Bioelectric
179312,Ion channels
179313,Resting potential
179314,Ion flux
179315,Xenopus
179316,Irreversibility
179317,Living systems
179318,Medicine and biochemistry thermodynamics
179319,Membrane transport
179320,Cell cycle
179321,CCM
179322,REDOX
179323,Intracellular pH
179324,ATP/ADP
179325,NAD(P)(+)/NAD(P) H
179326,HATs
179327,HDACs
179328,Exponential time differencing
179329,Mutualism
179330,Multistep methods
179331,Reaction-diffusion systems
179332,Hallmarks
179333,Signaling networks
179334,Tumor heterogeneity
179335,Pharmacogenetics
179336,Zika virus
179337,Basic reproduction number
179338,Membrane nanotubes
179339,Mitochondrial networks
179340,Mitochondrial reticulum
179341,Filamentous mitochondria
179342,Mitochondrial membrane potential
179343,Ultra-weak photon emission
179344,Cell-to-cell signalling
179345,Long-range signalling
179346,Outbreak
179347,Backcalculation
179348,Criss-cross dynamics
179349,Local reproduction number
179350,Zika epidemic
179351,Disease forecasting
179352,Critical transition
179353,Hepatitis B virus
179354,Point-of-care
179355,Standard-of-care
179356,Flu trend
179357,Illness Like Influenza (ILI)
179358,Flavivirus
179359,Traveler
179360,Importation
179361,Bayesian evidence synthesis
179362,Calorie restriction
179363,Evidence based medicine
179364,High grade glioma
179365,Ketogenic diet
179366,Philosophy of medicine
179367,Unprotected sex
